case:court:code	PENDENTES-CRIMINAL-2015	PENDENTES-CRIMINAL-2016	PENDENTES-CRIMINAL-2017	PENDENTES-CRIMINAL-2018	PENDENTES-CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2015	PENDENTES-NÃO CRIMINAL-2016	PENDENTES-NÃO CRIMINAL-2017	PENDENTES-NÃO CRIMINAL-2018	PENDENTES-NÃO CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2020	SUSPENSOS-CONHECIMENTO-2015	SUSPENSOS-CONHECIMENTO-2016	SUSPENSOS-CONHECIMENTO-2017	SUSPENSOS-CONHECIMENTO-2018	SUSPENSOS-CONHECIMENTO-2019	SUSPENSOS-CONHECIMENTO-2020	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2015	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2016	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2017	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2018	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2015	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2016	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2017	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2018	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2020	RECURSOS INTERNOS-CONHECIMENTO-2018	RECURSOS INTERNOS-CONHECIMENTO-2019	RECURSOS INTERNOS-CONHECIMENTO-2020	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2017	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2018	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2019	Tipo	Classificação	Município
8912	0	0	0	0	0	0	2589	2371	2348	2545	4937	0	338	484	422	345	1307	0	702	694	980	1088	0	863	859	846	851	815	116	91	160	632	672	827	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CRUZEIRO DO OESTE
8913	0	1474	1592	1832	2101	0	1680	2059	2292	2320	1913	0	453	432	371	331	284	0	637	720	831	843	0	198	311	294	423	287	83	12	96	23	17	21	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CRUZEIRO DO OESTE
8914	0	0	0	0	0	4498	7924	7097	6274	6137	21171	290	431	606	691	527	7028	50	1372	1644	1997	2153	152	2244	2392	2520	2369	2115	238	65	625	599	990	994	UJ1	V - VARA;	PINHAIS
8915	4581	2650	2128	2167	2287	0	0	0	0	0	0	0	186	195	260	305	221	0	0	0	0	0	0	0	0	0	0	0	23	1	19	0	0	0	UJ1	V - VARA;	PINHAIS
8916	0	1	0	0	0	7319	7893	8480	7629	7784	14246	45	103	147	182	186	1979	0	123	195	312	466	7	492	572	593	644	678	57	4	776	39	63	81	UJ1	V - VARA;	PIRAQUARA
8917	3472	3133	3368	3539	3626	0	0	0	0	0	0	0	191	496	598	653	580	0	0	0	0	0	0	0	0	0	0	0	28	5	53	0	0	0	UJ1	V - VARA;	PIRAQUARA
8918	0	0	0	0	0	2134	1278	1240	1196	1263	2263	156	131	127	169	120	569	304	259	272	346	413	252	501	571	691	785	785	38	11	64	215	256	292	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PITANGA
8920	1722	1100	1371	1662	2203	675	1564	1584	1632	2047	1872	43	273	265	202	184	174	24	486	511	555	694	0	253	316	320	337	470	26	2	78	16	26	15	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PITANGA
8921	1233	888	944	856	807	2255	1856	1863	1871	2049	2268	102	262	399	460	444	701	386	474	515	615	800	65	286	424	477	641	613	56	3	105	121	192	203	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	PEABIRU
8923	0	0	0	0	0	5197	4421	3623	2843	2612	4368	1318	867	915	466	320	1078	65	374	506	601	632	128	646	739	809	782	789	33	13	200	337	349	267	UJ1	V - VARA;	RIO BRANCO DO SUL
8924	0	0	0	0	0	3129	4908	4367	4124	3574	8962	98	235	471	889	763	5973	8	657	730	995	1284	69	1201	1279	1269	1437	1339	279	108	301	541	887	1372	UJ1	V - VARA;	ROLANDIA
8925	1777	1073	1249	1382	1545	468	443	541	472	498	33	22	98	87	143	107	771	32	240	290	340	381	0	1	1	1	1	0	29	2	8	34	41	33	UJ1	V - VARA;	RIO BRANCO DO SUL
8926	1184	494	555	722	985	426	0	0	0	0	0	96	53	54	78	140	256	0	0	0	0	0	0	0	0	0	0	0	9	0	15	0	0	0	UJ1	V - VARA;	ROLANDIA
8927	0	0	0	0	0	2505	1901	1756	1572	1515	3781	102	63	118	150	138	1431	247	522	591	705	821	296	591	639	589	575	565	41	13	28	314	370	452	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	RIO NEGRO
8928	804	764	790	756	727	331	1201	1367	1622	1768	1171	125	641	654	638	884	845	21	309	399	411	461	0	148	197	147	121	147	25	6	44	22	29	38	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	RIO NEGRO
8929	0	0	0	0	0	1997	3295	3697	3792	3858	6266	91	59	113	238	310	1861	22	255	267	285	339	45	674	722	728	702	681	58	17	176	144	258	218	UJ1	V - VARA;	SANTO ANTONIO DA PLATINA
8930	1997	1850	1742	1704	1420	981	820	802	937	1099	1019	74	346	332	420	386	273	25	143	183	212	282	0	2	3	6	4	4	29	4	24	17	15	24	UJ1	V - VARA;	SANTO ANTONIO DA PLATINA
8932	851	588	617	772	1147	1967	2822	3575	3615	3783	3289	529	623	628	609	621	869	251	610	620	708	925	106	532	683	702	720	737	54	7	90	107	176	250	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	SANTO ANTONIO DO SUDOESTE
8933	0	0	0	0	0	3256	3309	2922	2576	2562	6087	431	540	562	495	568	3056	390	1465	1325	1450	1644	659	1843	1929	2008	2024	2034	86	25	152	1942	2028	2114	UJ1	V - VARA;	UMUARAMA
8934	0	0	0	0	0	1803	2196	2057	1973	1858	4455	290	265	290	292	276	1189	312	1292	1257	1444	1660	550	1756	1810	1858	1360	1308	143	43	103	1092	1214	1382	UJ1	V - VARA;	UMUARAMA
8935	0	0	0	0	0	5601	5226	4611	4582	4268	4066	282	614	579	611	547	425	55	964	1106	1237	1395	231	1407	1522	1558	1551	1581	243	65	470	725	811	907	UJ1	V - VARA;	SAO JOSE DOS PINHAIS
8936	0	0	0	0	0	6423	6422	6128	5909	5557	5403	429	545	609	525	815	578	81	1343	1565	1850	2031	138	1820	2004	2104	2126	2095	207	32	511	697	909	1288	UJ1	V - VARA;	SAO JOSE DOS PINHAIS
8937	1966	1214	1427	1575	1931	0	0	0	0	0	0	0	313	302	319	285	272	0	0	0	0	0	0	0	0	0	0	0	4	1	21	0	0	0	UJ1	V - VARA;	UMUARAMA
8938	2993	2225	2699	3053	3460	0	0	0	0	0	0	0	438	495	494	493	594	0	0	0	0	0	0	0	0	0	0	0	21	3	28	0	0	0	UJ1	V - VARA;	SAO JOSE DOS PINHAIS
8939	3092	1661	2066	2283	2438	0	0	0	0	0	0	0	575	647	715	728	573	0	0	0	0	0	0	0	0	0	0	0	23	9	19	0	0	0	UJ1	V - VARA;	SAO JOSE DOS PINHAIS
8940	0	0	0	0	0	1437	674	805	779	861	496	250	64	98	81	95	126	0	12	35	48	307	0	0	0	0	0	0	3	0	7	3	1	14	UJ1	V - VARA;	SAO JOSE DOS PINHAIS
8941	0	0	0	0	0	3095	3008	2842	2563	2591	4430	219	346	282	308	221	798	47	366	355	372	420	165	800	798	799	768	789	40	5	195	277	245	217	UJ1	V - VARA;	TELEMACO BORBA
8942	3080	1190	1633	2000	2302	0	0	0	0	0	0	0	342	437	324	264	346	0	0	0	0	0	0	0	0	0	0	0	17	1	22	0	0	0	UJ1	V - VARA;	TELEMACO BORBA
8943	0	0	0	0	0	1362	1848	1853	1709	1685	2117	41	94	162	227	199	621	3	625	632	720	763	48	846	923	942	957	923	131	50	135	375	593	694	UJ1	V - VARA;	TOLEDO
8944	0	0	0	0	0	1721	2215	2007	1732	1855	2545	133	222	221	192	208	625	85	1122	1118	1091	1173	151	1295	1272	1114	1070	979	89	9	121	747	737	615	UJ1	V - VARA;	TOLEDO
8945	1419	1400	1668	2049	2491	0	0	0	0	0	0	0	201	280	280	369	501	0	0	0	0	0	0	0	0	0	0	0	14	0	21	0	0	0	UJ1	V - VARA;	TOLEDO
8946	0	0	0	0	0	0	3094	2469	1846	1818	2613	0	77	126	161	155	813	0	852	954	1034	1301	0	886	913	903	997	996	113	17	92	327	524	657	UJ1	V - VARA;	FRANCISCO BELTRAO
8947	1342	1088	1312	1726	2170	0	0	0	0	0	0	0	284	283	378	577	795	0	0	0	0	0	0	0	0	0	0	0	16	2	13	0	0	0	UJ1	V - VARA;	TOLEDO
8948	0	0	0	0	0	1448	988	956	878	937	931	188	56	52	112	90	142	5	50	97	104	161	0	0	0	0	0	1	10	0	19	11	6	18	UJ1	V - VARA;	TOLEDO
8949	0	0	0	0	0	0	2356	2064	1731	1729	2754	0	135	190	243	240	713	0	1051	1019	1112	1133	0	814	871	894	910	934	139	35	144	401	619	633	UJ1	V - VARA;	FRANCISCO BELTRAO
8950	0	0	0	0	0	1603	2174	1953	1562	1447	2873	125	205	306	436	441	1270	394	2591	2424	1964	913	46	1409	1438	1368	809	760	160	69	118	850	702	838	UJ1	V - VARA;	UNIAO DA VITORIA
8951	2006	2101	2533	2962	3028	0	0	0	0	0	0	0	232	316	301	237	137	0	0	0	0	0	0	0	0	0	0	0	10	0	54	0	0	0	UJ1	V - VARA;	UNIAO DA VITORIA
8952	0	0	0	0	0	2824	2973	3141	3243	2973	3168	168	336	238	283	293	379	64	1027	1115	1269	1475	0	1	1	3	2	13	33	5	84	115	137	219	UJ1	V - VARA;	UNIAO DA VITORIA
8954	949	794	864	944	924	1620	2402	2217	2098	1835	2212	54	238	308	349	368	840	130	378	398	404	486	24	509	524	501	447	395	62	11	56	73	94	114	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	WENCESLAU BRAZ
8955	2	0	1	1	0	4787	0	3840	3323	1863	1722	121	0	208	326	261	250	275	0	350	1349	1021	0	0	428	484	401	389	45	3	6	61	75	61	-	-	ARARANGUA
8957	851	617	680	735	569	4499	6059	7191	7761	8460	7594	106	925	2401	2149	1345	1546	201	638	680	843	903	258	626	729	876	1068	989	48	8	124	37	96	184	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ALTONIA
8959	638	490	456	555	625	3548	3870	4020	4240	5170	4363	93	449	694	560	694	808	60	168	237	244	350	59	385	400	415	440	496	140	82	93	65	79	72	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ALTO PARANA
8962	0	0	0	1	0	11113	0	11438	11276	9158	10370	1902	0	2122	2299	1292	1474	1	0	0	31	31	0	0	0	0	0	0	54	17	17	0	0	0	-	-	FLORIANOPOLIS
8963	0	0	0	0	0	3134	0	1928	0	1977	1678	284	0	352	0	112	119	0	0	0	0	826	1	0	1649	0	1799	1852	0	14	9	680	0	731	-	-	FLORIANOPOLIS
8964	1114	467	504	543	413	1496	1504	1292	1266	1255	1287	52	163	217	203	186	289	86	413	448	522	501	52	248	241	252	268	287	39	11	25	78	85	120	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ALTO PIQUIRI
8965	0	0	0	0	0	1390	2091	1978	1821	2039	3803	44	148	379	354	422	1324	0	106	157	262	352	12	328	343	364	452	429	60	28	116	133	212	198	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ANDIRA
8966	1327	931	1139	1256	1404	2073	2085	2131	3082	3503	2520	108	845	1062	1160	1193	1195	711	688	594	643	771	212	232	191	447	713	436	61	6	57	26	29	20	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ANDIRA
8967	124	0	28	76	1747	52	0	134	401	266	211	29	0	8	10	546	646	0	0	0	11	12	0	0	0	0	0	0	22	8	5	0	0	0	-	-	FLORIANOPOLIS
8968	0	0	0	0	0	1383	1533	1614	1339	2150	6040	13	32	57	87	348	4849	35	1267	1284	1376	1491	15	135	161	136	133	227	41	10	68	14	482	1269	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ANTONINA
8969	1068	744	861	1022	1066	344	328	333	308	445	418	65	283	197	160	128	91	13	128	138	147	192	0	0	0	0	1	2	23	6	28	15	18	9	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ANTONINA
8970	0	0	0	0	0	986	0	896	907	771	796	68	0	111	110	1	2	517	0	437	595	402	0	0	2	2	1	2	10	6	7	195	195	8	-	-	BLUMENAU
8972	1364	979	1221	1252	1295	3709	3501	3123	2999	2924	3598	129	400	431	441	432	1193	32	305	354	362	531	309	644	602	645	688	659	57	10	100	95	159	157	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ARAPOTI
8973	1591	0	1881	2107	388	4024	0	2652	2159	1046	654	1452	0	161	117	111	106	23	0	11	950	830	0	0	2102	2351	2186	2019	92	8	8	0	0	0	-	-	BRUSQUE
8974	0	0	0	0	0	192	0	776	682	439	431	32	0	41	37	3	4	446	0	522	815	639	0	0	6	5	2	4	3	1	1	259	274	87	-	-	LAGES
8975	2048	1009	1041	1088	1397	0	0	0	0	0	0	0	502	506	485	300	337	0	0	0	0	0	0	0	0	0	0	0	11	6	6	0	0	0	UJ1	V - VARA;	UMUARAMA
8976	0	0	0	0	0	0	2422	2355	2458	2471	3254	0	119	118	238	293	736	0	157	150	173	197	0	597	616	637	623	615	95	19	140	112	153	176	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ASSAI
8977	0	443	522	540	598	0	3071	3857	4104	4136	3201	0	869	1319	938	991	1130	0	397	755	794	834	0	1075	1407	1449	940	778	51	15	100	25	31	30	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ASSAI
8978	0	0	0	0	0	2003	2164	2252	2701	2228	2037	375	485	692	462	469	596	279	892	986	1216	1176	8	12	18	22	16	33	29	26	55	622	455	538	UJ1	V - VARA;	UMUARAMA
8980	1608	937	1048	1124	1261	2948	3960	3656	3348	2766	3513	62	322	529	482	553	1015	40	278	401	394	464	165	384	402	418	513	709	80	28	173	45	67	77	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CURIUVA
8984	0	0	0	0	0	0	2863	2777	2827	3002	3316	0	132	200	171	203	735	0	700	791	715	880	0	800	815	860	933	1004	72	10	176	278	243	402	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	DOIS VIZINHOS
8985	785	451	527	693	765	8715	7545	7846	11400	11037	6964	1090	1169	1573	1118	660	808	445	676	923	2295	3007	174	363	488	942	910	864	210	6	607	296	160	75	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BARRACAO
8986	0	675	990	1556	1820	0	2184	2018	2200	2119	1715	0	496	325	258	400	424	0	751	739	928	1005	0	453	492	568	531	714	36	8	56	49	60	55	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	DOIS VIZINHOS
8988	603	404	381	361	505	3193	3402	3537	3611	3596	4024	2298	2389	2489	2492	2490	2859	87	307	367	419	467	64	191	238	248	258	229	112	12	2283	103	153	174	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	BOCAIUVA DO SUL
8989	1160	723	682	646	790	2586	3075	3132	3129	3550	3651	376	780	1215	1219	1248	989	301	810	805	739	1010	226	559	603	594	642	651	87	23	126	481	468	466	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAMBARA
8992	1240	880	977	1111	1243	2282	2367	2729	3413	3492	3835	132	463	900	1166	1206	1376	253	593	615	637	652	106	500	502	495	548	543	89	11	169	174	192	219	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ENGENHEIRO BELTRAO
8993	0	0	0	0	0	0	6072	5891	5346	4494	11373	0	87	188	490	668	3054	0	892	1177	1492	1631	0	698	830	912	918	898	101	4	346	795	154	912	UJ1	V - VARA;	CAMPINA GRANDE DO SUL
8994	2678	0	0	0	0	1749	0	0	0	0	0	89	0	0	0	0	0	370	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	-	-	CAMPINA GRANDE DO SUL
8995	0	0	0	0	0	0	5082	5242	4764	4502	14049	0	463	667	539	593	6356	0	1016	1161	1264	1372	0	777	971	1025	1216	1254	308	139	657	405	536	831	UJ1	V - VARA;	FAZENDA RIO GRANDE
8996	0	1193	1822	2608	2571	0	0	0	0	0	0	0	256	291	287	355	441	0	0	0	0	0	0	0	0	0	0	0	10	0	23	0	0	0	UJ1	V - VARA;	FAZENDA RIO GRANDE
8998	1127	699	791	670	671	2051	2522	2347	1865	1459	2612	24	127	221	224	208	881	55	582	595	537	686	59	345	359	426	400	447	96	19	57	121	198	185	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAMPINA DA LAGOA
8999	1108	1053	1250	1562	1671	2579	3123	3179	3142	3050	2866	82	224	610	377	510	761	171	362	494	654	695	125	619	713	762	777	742	73	12	149	77	181	199	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	FAXINAL
9001	412	300	318	281	371	910	830	937	966	1073	967	66	147	154	125	149	147	33	123	126	144	150	51	139	157	171	220	216	39	14	77	42	30	57	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CANDIDO DE ABREU
9004	1056	469	481	639	691	1319	1456	1470	1603	1639	1339	35	142	147	126	136	404	132	487	423	443	500	109	330	284	314	340	330	28	6	50	115	129	146	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CANTAGALO
9006	604	497	492	454	458	2293	2475	2248	2379	2165	2225	211	237	242	212	240	495	25	306	348	420	449	110	533	529	577	581	568	71	8	44	180	202	207	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	FORMOSA DO OESTE
9008	1130	993	1155	1314	1681	2359	3335	3738	3935	3976	4246	109	239	295	344	341	368	75	312	335	402	727	73	459	584	708	836	866	58	0	200	19	20	40	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CAPITAO LEONIDAS MARQUES
9010	815	687	788	926	1054	1373	1578	1711	1770	1968	1989	72	228	163	167	209	573	73	204	245	291	507	21	153	153	168	189	198	19	2	65	29	43	61	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CARLOPOLIS
9013	1408	1037	1195	1359	1363	1726	1780	1947	2163	2191	2218	77	219	212	249	265	344	149	344	394	487	568	111	358	456	600	664	769	68	5	140	87	126	150	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CATANDUVAS
9014	0	0	0	0	0	3154	2589	3585	3523	2937	2482	0	87	70	188	234	458	0	156	98	231	569	547	606	740	728	995	637	303	0	0	16	10	122	UJ1	V - VARA;	SAO LUIS
9016	910	608	750	787	874	1706	2190	2356	2275	2247	2445	159	143	127	129	116	432	95	493	555	724	822	19	209	196	246	244	285	22	4	41	38	52	42	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CENTENARIO DO SUL
9017	367	232	263	341	390	1093	1278	1334	1528	1586	1662	15	114	127	139	113	194	8	126	149	166	184	80	234	240	236	255	281	23	2	39	22	43	54	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GRANDES RIOS
9019	578	239	313	412	447	881	846	912	944	949	1645	164	258	268	284	224	563	100	239	304	347	372	41	127	228	205	202	188	55	3	91	91	99	101	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CERRO AZUL
9020	0	0	0	0	0	0	1051	1103	1111	1102	1455	0	148	130	120	132	500	0	438	407	351	379	0	415	426	450	437	444	30	10	15	296	295	316	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CHOPINZINHO
9021	0	277	285	315	350	0	425	494	769	875	972	0	106	141	233	254	255	0	283	253	244	317	0	162	114	137	205	204	10	2	14	24	22	10	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CHOPINZINHO
9023	942	1051	1193	1338	1487	3543	4502	3992	3811	3439	3357	158	291	393	433	541	1084	362	813	777	1053	1141	101	469	582	594	578	554	141	19	124	81	144	215	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CIDADE GAUCHA
9025	757	646	715	797	727	1285	1654	2059	2133	1739	2032	156	377	335	325	343	728	148	310	395	494	594	72	448	496	526	479	507	55	26	107	174	183	223	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CLEVELANDIA
9026	0	0	0	0	0	0	2702	2185	1719	1617	2285	0	201	382	309	313	896	0	257	254	391	381	0	445	462	481	477	483	71	30	98	275	294	398	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	COLORADO
9027	0	1005	1213	1479	1570	0	3486	3444	3281	3689	2893	0	414	887	805	735	849	0	506	502	421	505	0	233	228	202	399	628	36	6	160	7	13	15	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	COLORADO
9029	482	417	416	465	468	1669	1528	1432	1474	1438	1350	476	311	270	185	168	372	58	201	319	344	472	76	163	168	180	205	392	91	5	35	61	71	58	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CONGONHINHAS
9030	0	0	0	0	0	0	1674	1799	1755	1782	2369	0	59	106	220	204	870	0	333	359	401	460	0	676	746	793	815	804	47	15	80	167	290	315	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CORBELIA
9031	0	1191	1255	1436	1617	0	3098	2069	1708	2232	2462	0	271	498	504	437	620	0	727	1092	1155	1309	0	1111	892	796	951	1089	30	2	35	3	12	9	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CORBELIA
9033	727	508	630	732	819	1848	2586	2905	2888	2937	2965	84	197	405	419	391	623	239	593	650	797	797	276	783	932	987	935	971	125	15	177	201	252	176	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	CORONEL VIVIDA
9034	0	0	0	0	0	1868	1909	2084	2139	2069	2146	0	96	108	77	76	82	382	466	574	550	541	209	198	257	243	242	271	28	32	32	115	3	6	UJ1	V - VARA;	OURO PRETO
9035	823	510	500	539	551	1368	1907	1878	1576	1608	1949	64	174	266	203	220	372	249	532	646	529	587	57	301	331	325	349	401	42	6	66	175	213	242	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GUARANIACU
9037	0	0	0	0	0	0	2132	2130	2243	2475	29348	0	60	73	130	128	18636	0	406	589	633	23364	0	236	284	298	327	325	280	26	311	96	150	8246	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GUARATUBA
9038	0	1700	1657	1837	2036	0	3015	3037	1003	1220	1058	0	633	721	792	898	914	0	669	1335	456	638	0	172	173	156	186	401	40	1	45	69	83	104	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	GUARATUBA
9040	687	432	492	492	533	1554	1529	1526	1736	2007	2586	187	181	185	170	176	282	176	420	501	532	595	159	362	287	268	268	305	23	4	68	98	83	79	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	ICARAIMA
9041	2	2	1	0	0	1735	2095	2132	1931	1650	1833	48	68	57	0	0	0	572	635	696	512	365	0	0	0	0	0	0	26	26	15	3	0	0	UJ1	V - VARA;	CONTAGEM
9042	74	61	100	103	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	NOVA ANDRADINA
9044	1796	979	1163	1666	1810	3964	3864	3749	3870	3930	6386	161	377	877	507	1276	1697	813	1090	1069	1088	1127	209	920	971	1011	1090	1106	97	7	148	285	294	295	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IMBITUVA
9046	436	171	171	171	183	1082	1090	1142	1293	1389	1692	17	51	68	91	519	858	34	175	206	185	150	41	139	147	135	144	172	46	4	23	46	64	56	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IPIRANGA
9048	1481	866	1008	1151	1368	1745	2530	2957	3295	3656	3780	62	141	123	227	246	508	124	551	570	622	652	114	644	726	783	807	729	33	6	135	98	102	119	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IPORA
9051	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	V - VARA;	CURITIBA
9052	775	415	505	557	714	1454	1332	1508	1660	1746	1984	48	136	141	197	159	333	93	268	309	347	470	102	180	197	247	285	356	38	6	62	64	90	69	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	IRETAMA
9054	583	483	557	667	786	1912	2485	2514	2597	2854	2715	43	141	306	238	321	645	234	531	660	759	878	108	297	356	352	410	435	14	1	83	100	125	159	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JAGUAPITA
9055	0	0	0	0	0	0	2322	2254	2103	2213	7923	0	367	440	350	327	3955	0	80	242	308	368	0	398	433	484	498	481	44	7	109	108	106	87	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JAGUARIAIVA
9056	0	1014	963	1276	1573	0	1014	1114	1246	1315	1117	0	203	245	156	183	229	0	353	467	596	624	0	197	180	233	448	525	10	4	36	20	18	23	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JAGUARIAIVA
9057	0	0	0	0	0	0	4476	4991	5359	5270	6950	0	1132	1165	948	1102	2857	0	1212	1554	1759	1959	0	1133	1340	1419	1602	1604	110	17	197	385	448	462	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JANDAIA DO SUL
9058	0	704	742	967	992	0	390	497	528	529	514	0	56	60	67	80	147	0	204	192	219	251	0	5	3	2	3	12	6	0	15	40	37	33	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JANDAIA DO SUL
9061	978	604	631	649	705	2193	2925	3040	2898	2711	3129	159	342	437	381	363	960	281	591	528	427	505	120	419	422	423	478	487	44	6	182	86	139	187	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	JOAQUIM TAVORA
9063	791	416	425	464	505	855	995	1095	1122	1299	1654	32	138	151	170	292	351	158	334	387	448	487	37	194	215	234	280	278	20	2	53	120	127	139	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	MALLET
9064	46	26	14	55	23	900	1316	734	1184	1041	535	22	26	20	7	1	7	10	14	0	0	224	196	196	118	84	61	41	0	0	9	0	0	0	UJ1	JE - JUIZADO ESPECIAL;	TAUA
9066	742	452	434	519	464	1439	1162	1250	1394	1368	1430	97	165	106	110	147	296	46	325	361	399	402	63	363	404	451	428	407	48	8	48	44	64	100	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	MAMBORE
9068	739	510	495	517	524	3112	3273	3452	3172	3032	2874	199	787	1072	835	860	1210	210	629	573	767	809	135	647	702	659	665	656	82	18	89	374	348	401	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	MANDAGUACU
9069	0	0	0	0	0	2062	845	965	951	1136	2709	156	78	90	112	133	1006	763	347	361	364	412	634	725	780	819	865	898	85	14	136	480	498	480	UJ1	VJE - VARA COM JUIZADO ESPECIAL ADJUNTO;	MANDAGUARI
