breadscrum,cod_item,cod_item_pai,nome
9633:9634:9955:9962,9962,9955,Aumento de Despesa com Pessoal no Último Ano do Mandato ou Legislatura
9633:9634:9955:9963,9963,9955,Oferta Pública ou Colocação de Títulos no Mercado
9633:9964,9964,9633,Seção Cível
9633:9964:9965,9965,9964,Abandono Material
9633:9964:9966,9966,9964,Abandono Intelectual
9633:9964:9967,9967,9964,Maus Tratos
9633:9964:9968,9968,9964,Abuso Sexual
9633:9964:9969,9969,9964,Exploração do Trabalho Infantil
9633:9964:9970,9970,9964,Pobreza
9633:9964:9971,9971,9964,Uso ou Tráfico de Drogas
9633:9964:9972,9972,9964,Adoção Internacional
9633:9964:9973,9973,9964,Adoção Nacional
9633:9964:9974,9974,9964,Adoção de Criança
9633:9964:9975,9975,9964,Adoção de Adolescente
9633:9964:9977,9977,9964,Entrada e Permanência de Menores
9633:9964:9978,9978,9964,Viagem ao Exterior
9633:9964:9979,9979,9964,Trabalho do adolescente
899:9981,9981,899,Pessoas Jurídicas
899:9616:9617:9984,9984,9617,Em comum / De fato
9985,9985,0,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO
9985:9986,9986,9985,Garantias Constitucionais
9985:9986:9988,9988,9986,Anistia Política
9985:9986:9989,9989,9986,Direitos Indígenas
9985:9986:9990,9990,9986,Intervenção em Estado / Município
9985:9991,9991,9985,Responsabilidade da Administração
9985:9991:9992,9992,9991,Indenização por Dano Moral
9985:9991:9994,9994,9991,Indenização por Dano Ambiental
9985:9991:9992:9995,9995,9992,Erro Médico
9985:9991:9992:9996,9996,9992,Acidente de Trânsito
9985:9997,9997,9985,Atos Administrativos
9985:9997:9998,9998,9997,Licenças
9985:9997:9998:9999,9999,9998,Declaração de Bagagem
9985:9997:9998:10000,10000,9998,Declaração de Trânsito Aduaneiro
9985:9997:9998:10001,10001,9998,Comercialização sem Restrições de Produtos Industrializados
9985:9997:9998:10002,10002,9998,Comercialização sem Restrições de Gêneros Alimentícios
9985:9997:9998:10003,10003,9998,Comercialização e/ou Utilização sem Restrições de Medicamentos
9985:9997:9998:10004,10004,9998,Funcionamento de Comércio de Derivados de Petróleo
9985:9997:9998:10005,10005,9998,Registro de Empresa
9985:9997:9998:10006,10006,9998,Funcionamento de Estabelecimentos Empresariais
9985:9997:9998:10007,10007,9998,Registro / Porte de arma de fogo
9985:9997:9998:10008,10008,9998,Registro de Aeronave
9985:9997:10009,10009,9997,Inquérito / Processo / Recurso Administrativo
9985:9997:10010,10010,9997,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico"
9985:9997:10011,10011,9997,Improbidade Administrativa
9985:9997:10011:10012,10012,10011,Dano ao Erário
9985:9997:10011:10013,10013,10011,Enriquecimento ilícito
9985:9997:10011:10014,10014,10011,Violação aos Princípios Administrativos
9985:9997:10015,10015,9997,Fiscalização
9985:9997:10015:10016,10016,10015,Inspeção Fitossanitária
9985:9997:10015:10017,10017,10015,Exportação/Vedações
9985:9997:10015:10018,10018,10015,Inspeção Sanitária de Origem Animal
9985:9997:10015:10019,10019,10015,Segurança e Medicina do Trabalho
9985:9997:10020,10020,9997,Registro de Trabalho Portuário/Órgão de Gestão de Mão-de-Obra
9985:9997:10021,10021,9997,"Registro de Marcas, Patentes ou Invenções"
9985:9997:10022,10022,9997,Infração Administrativa
9985:9997:10022:10023,10023,10022,Multas e demais Sanções
9985:9997:10022:10024,10024,10022,Interdição
9985:9997:10022:10025,10025,10022,Apreensão
9985:9997:10026,10026,9997,Registro de Direito Autoral
9985:9997:10027,10027,9997,Registro de Programa de Computador
9985:10028,10028,9985,Serviços
9985:10028:10029,10029,10028,Ensino Superior
9985:10028:10029:10030,10030,10029,Matrícula
9985:10028:10029:10031,10031,10029,Financiamento Público da Educação e/ou Pesquisa
9985:10028:10029:10032,10032,10029,Colação de Grau
9985:10028:10029:10033,10033,10029,Exigência de Estágio Profissionalizante
9985:10028:10029:10034,10034,10029,Transferência de Estudante
9985:10028:10029:10035,10035,10029,Freqüência às Aulas
9985:10028:10029:10036,10036,10029,Penalidades Disciplinares
9985:10028:10029:10037,10037,10029,Colisão de Horário
9985:10028:10029:10038,10038,10029,Vestibular
9985:10028:10029:10039,10039,10029,Mensalidades
9985:10028:10029:10040,10040,10029,Currículo Escolar
9985:10028:10029:10041,10041,10029,Ingresso no Curso Superior
9985:10028:10029:10042,10042,10029,Jubilamento de Aluno
9985:10028:10029:10043,10043,10029,Criação e/ou Autorização para funcionamento de Curso Superior
9985:10028:10029:10044,10044,10029,Omissão de Entrega de Notas
9985:10028:10029:10045,10045,10029,Diplomas/Certificado de Conclusão do Curso
9985:10028:10029:10046,10046,10029,Financiamento Privado da Educação e/ou Pesquisa
9985:10028:10029:10047,10047,10029,Residência Médica
9985:10028:10029:10048,10048,10029,Provão - Avaliação da Educação Superior
9985:10028:10029:10049,10049,10029,Sistemas de cotas - Lei 10.558/2002
9985:10028:10029:10050,10050,10029,Pós-Graduação
9985:10028:10051,10051,10028,Ensino Fundamental e Médio
9985:10028:10051:10052,10052,10051,Mensalidade
9985:10028:10051:10053,10053,10051,Matrícula
9985:10028:10051:10054,10054,10051,Material Didático
9985:10028:10051:10055,10055,10051,Exame Nacional de Ensino Médio / ENEM
9985:10028:10051:10056,10056,10051,Penalidades Disciplinares
9985:10028:10051:10057,10057,10051,Transferência
9985:10028:10051:10058,10058,10051,Ensino Especial
9985:10028:10051:10059,10059,10051,Exame Supletivo
9985:10028:10051:10060,10060,10051,Merenda
9985:10028:10051:10061,10061,10051,Transporte
9985:10028:10051:10062,10062,10051,Educação Pré-escolar
9985:10028:10051:10063,10063,10051,Educação Profissionalizante
9985:10028:10064,10064,10028,Saúde
9985:10028:10064:10065,10065,10064,Repasse de Verbas do SUS
9985:10028:10064:10066,10066,10064,Reajuste da Tabela do SUS
9985:10028:10064:10067,10067,10064,Convênio Médico com o SUS
9985:10028:10064:10069,10069,10064,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos
9985:10028:10064:10070,10070,10064,Ressarcimento ao SUS
9985:10028:10064:10071,10071,10064,Genética / Células Tronco
9985:10028:10072,10072,10028,Sistema Nacional do Desporto
9985:10028:10073,10073,10028,Concessão / Permissão / Autorização
9985:10028:10073:10074,10074,10073,Fornecimento de Gás
9985:10028:10073:10075,10075,10073,Energia Elétrica
9985:10028:10073:10076,10076,10073,Transporte Terrestre
9985:10028:10073:10077,10077,10073,Transporte Aéreo - Aeroporto
9985:10028:10073:10078,10078,10073,Radiodifusão
9985:9997:9998:10079,10079,9998,Loterias/Sorteio
9985:10028:10073:10080,10080,10073,Telefonia
9985:10028:10073:10081,10081,10073,Transporte Aquaviário
9985:10028:10073:10082,10082,10073,Serviço Postal
9985:10028:10073:10083,10083,10073,"Tabelionatos, Registros, Cartórios"
9985:9997:9998:10084,10084,9998,Jogos de Bingo e/ou Caça-níqueis
9985:10028:10073:10085,10085,10073,Água e/ou Esgoto
9985:10028:10073:10086,10086,10073,Recolhimento e Tratamento de Lixo
9985:10028:10087,10087,10028,Defensoria Pública
9985:10088,10088,9985,Domínio Público
9985:10088:10089,10089,10088,Bens Públicos
9985:10088:10089:10090,10090,10089,Locação / Permissão / Concessão / Autorização / Cessão de Uso
9985:10088:10089:10091,10091,10089,Terreno de Marinha
9985:10088:10089:10092,10092,10089,Taxa de Ocupação
9985:10088:10089:10093,10093,10089,Foro / Laudêmio
9985:10088:10089:10094,10094,10089,Terras Devolutas
9985:10088:10089:10095,10095,10089,Águas Públicas
9985:10088:10089:10096,10096,10089,Bloqueio de Valores de Contas Públicas
9985:10088:10097,10097,10088,Imóvel Funcional
9985:10088:10097:10098,10098,10097,Alienação
9985:10088:10097:10099,10099,10097,Ocupação
9985:10088:10097:10100,10100,10097,Reintegração de Posse
9985:10088:10097:10101,10101,10097,Taxa de Ocupação
9985:10088:10102,10102,10088,Terras Indígenas
9985:10088:10102:10103,10103,10102,Terreno Aldeado
9985:10088:10102:10104,10104,10102,Restituição de área - FUNAI
9985:10088:10102:10105,10105,10102,Demarcação
9985:10088:10106,10106,10088,Recursos Minerais
9985:10088:10107,10107,10088,Espaço Aéreo
9985:10088:10108,10108,10088,Patrimônio Histórico / Tombamento
9985:10088:10109,10109,10088,Ordenação da Cidade / Plano Diretor
9985:10110,10110,9985,Meio Ambiente
9985:10110:10111,10111,10110,Revogação/Concessão de Licença Ambiental
9985:10110:10112,10112,10110,Revogação/Anulação de multa ambiental
9985:10110:10113,10113,10110,Flora
9985:10110:10114,10114,10110,Fauna
9985:10110:10115,10115,10110,Transgênicos
9985:10110:10116,10116,10110,Agrotóxicos
9985:10110:10118,10118,10110,Unidade de Conservação da Natureza
9985:10110:10119,10119,10110,Gestão de Florestas Públicas
9985:10120,10120,9985,Intervenção do Estado na Propriedade
9985:10120:10121,10121,10120,Desapropriação
9985:10120:10122,10122,10120,Desapropriação por Utilidade Pública / DL 3.365/1941
9985:10120:10123,10123,10120,Desapropriação por Interesse Social Comum / L 4.132/1962
9985:10120:10124,10124,10120,Desapropriação por Interesse Social para Reforma Agrária
9985:10120:10125,10125,10120,Desapropriação Indireta
9985:10120:10126,10126,10120,Retrocessão
9985:10120:10127,10127,10120,Vistoria
9985:10120:10128,10128,10120,Servidão Administrativa
9985:10120:10129,10129,10120,Ocupação Temporária
9985:10120:10130,10130,10120,Limitação Administrativa
9985:10088:10131,10131,10088,Privatização
9985:10120:10132,10132,10120,Restituição de área
9985:10120:10133,10133,10120,Direito de Preempção
9985:10120:10134,10134,10120,Desapropriação de Imóvel Urbano
9985:10120:10135,10135,10120,Requisição de Bem Particular
9985:10136,10136,9985,Intervenção no Domínio Econômico
9985:10136:10137,10137,10136,Política de Preço Mínimo
9985:10136:10138,10138,10136,Controle de Preços
9985:10136:10139,10139,10136,Controle de Abastecimento
9985:10136:10140,10140,10136,Importações
9985:10136:10140:10141,10141,10140,Desembaraço Aduaneiro
9985:10136:10140:10142,10142,10140,Regime ou Certificado de Origem MERCOSUL
9985:10136:10140:10143,10143,10140,Veículo de Turista Comunitário MERCOSUL
9985:10136:10144,10144,10136,Incentivo
9985:10136:10144:10145,10145,10144,PROAGRO
9985:10136:10146,10146,10136,Proteção à Livre Concorrência
9985:10136:10146:10147,10147,10146,Venda Casada
9985:10136:10146:10148,10148,10146,Preços Predatórios
9985:10136:10146:10149,10149,10146,Acordo de Exclusividade
9985:10136:10146:10150,10150,10146,Cartel
9985:10136:10146:10151,10151,10146,Atos de Concentração
9985:10136:10153,10153,10136,Moeda Estrangeira
9985:10136:10154,10154,10136,Expurgos Inflacionários / Planos Econômicos
9985:10136:10154:10155,10155,10154,Cruzados Novos / Bloqueio
9985:10136:10154:10156,10156,10154,Poupança
9985:10157,10157,9985,Organização Político-administrativa / Administração Pública
9985:10157:10158,10158,10157,FGTS/Fundo de Garantia por Tempo de Serviço
9985:10157:10158:10159,10159,10158,Atualização de Conta
9985:10157:10158:10160,10160,10158,Liberação de Conta
9985:10157:10158:10161,10161,10158,Juros Progressivos
9985:10157:10158:10162,10162,10158,Localização de Contas
9985:10157:10163,10163,10157,PIS/PASEP
9985:10157:10163:10164,10164,10163,Atualização de Conta
9985:10157:10163:10165,10165,10163,Liberação de Conta
9985:10157:10166,10166,10157,Conselhos Regionais de Fiscalização Profissional e Afins
9985:10157:10166:10167,10167,10166,Registro Profissional
9985:10157:10166:10168,10168,10166,Multas e demais Sanções
9985:10157:10166:10169,10169,10166,Questões Funcionais
9985:10157:10166:10170,10170,10166,Exame da Ordem OAB
9985:10157:10166:10171,10171,10166,Eleições
9985:10157:10166:10172,10172,10166,Anuidades OAB
9985:10157:10166:10173,10173,10166,Exercício Profissional
9985:10157:10174,10174,10157,Instituições Financeiras
9985:10157:10174:10175,10175,10174,Liberação de Depósitos de Instituição Liquidanda
9985:10157:10174:10176,10176,10174,Normatizações
9985:10157:10174:10177,10177,10174,Remuneração de Ativos Retidos
9985:10157:10174:10178,10178,10174,Cooperativas de Crédito
9985:10157:10174:10179,10179,10174,Liquidação extrajudicial
9985:10157:10180,10180,10157,Fundo de Participação dos Municípios
9985:10157:10181,10181,10157,Seguro desemprego
9985:10182,10182,9985,Dívida Pública Mobiliária
9985:10182:10183,10183,10182,Apólices da Dívida Pública
9985:10182:10184,10184,10182,Títulos da Dívida Pública
9985:10182:10185,10185,10182,Títulos da Dívida Agrária
9985:10186,10186,9985,Agentes Políticos
9985:10186:10187,10187,10186,Magistratura
9985:10186:10187:10188,10188,10187,Remuneração
9985:10186:10187:10189,10189,10187,Afastamento
9985:10186:10187:10190,10190,10187,Processo Disciplinar / Sindicância
9985:10186:10187:10191,10191,10187,Aposentadoria
9985:10186:10187:10192,10192,10187,Promoção
9985:10186:10187:10193,10193,10187,Remoção
9985:10186:10194,10194,10186,Ministério Público
9985:10186:10194:10195,10195,10194,Remuneração
9985:10186:10194:10196,10196,10194,Afastamento
9985:10186:10194:10197,10197,10194,Processo Disciplinar / Sindicância
9985:10186:10194:10198,10198,10194,Aposentadoria
9985:10186:10194:10199,10199,10194,Promoção
9985:10186:10194:10200,10200,10194,Remoção
9985:10186:10201,10201,10186,Prefeito
9985:10186:10201:10202,10202,10201,Afastamento do Cargo
9985:10186:10201:10203,10203,10201,Remuneração
9985:10186:10201:10204,10204,10201,Recondução
9985:10186:10201:10205,10205,10201,Prestação de Contas
9985:10186:10201:10206,10206,10201,Indisponibilidade de Bens
9985:10186:10207,10207,10186,Governador
9985:10186:10207:10208,10208,10207,Afastamento do Cargo
9985:10186:10207:10209,10209,10207,Remuneração
9985:10186:10207:10210,10210,10207,Recondução
9985:10186:10207:10211,10211,10207,Prestação de Contas
9985:10186:10207:10212,10212,10207,Indisponibilidade de Bens
9985:10186:10213,10213,10186,Parlamentares
9985:10186:10213:10214,10214,10213,Remuneração
9985:10186:10213:10215,10215,10213,Afastamento do Cargo
9985:10186:10213:10216,10216,10213,Recondução
9985:10186:10213:10217,10217,10213,Prestação de Contas
9985:10186:10213:10218,10218,10213,Indisponibilidade de Bens
9985:10219,10219,9985,Servidor Público Civil
9985:10219:10220,10220,10219,Regime Estatutário
9985:10219:10288:10221,10221,10288,Isonomia/Equivalência Salarial
9985:10219:10220:10222,10222,10220,Estabilidade
9985:10219:10220:10223,10223,10220,Enquadramento
9985:10219:10220:10224,10224,10220,Recondução
9985:10219:10220:10225,10225,10220,Acumulação de Cargos
9985:10219:10220:10226,10226,10220,Reintegração
9985:10219:10220:10227,10227,10220,Direito de Greve
9985:10219:10220:10228,10228,10220,Transferência
9985:10219:10220:10229,10229,10220,Remoção
9985:10219:10220:10230,10230,10220,Regime Previdenciário
9985:10219:10220:10231,10231,10220,Anistia Administrativa
9985:10219:10220:10232,10232,10220,Reversão
9985:10219:10220:10233,10233,10220,Redistribuição
9985:10219:10220:10234,10234,10220,Disponibilidade / Aproveitamento
9985:10219:10220:10235,10235,10220,Lotação
9985:10219:10220:10236,10236,10220,Promoção / Ascensão
9985:10219:10220:10237,10237,10220,Readaptação
9985:10219:10220:10238,10238,10220,Estágio Probatório
9985:10219:10220:10239,10239,10220,Nomeação
9985:10219:10220:10240,10240,10220,Posse e Exercício
9985:10219:10220:10241,10241,10220,Exoneração
9985:10219:10288:10243,10243,10288,Complementação de Benefício/Ferroviário
9985:10219:10288:10244,10244,10288,Assistência à Saúde
9985:10219:10288:10245,10245,10288,Assistência Pré-escolar
9985:10219:10288:10246,10246,10288,Auxílio-Natalidade
9985:10219:10288:10247,10247,10288,Auxílio-Reclusão
9985:10219:10288:10248,10248,10288,Auxílio-Funeral
9985:10219:10288:10249,10249,10288,Salário-Família
9985:10219:10250,10250,10219,Pensão
9985:10219:10250:10251,10251,10250,Provisória
9985:10219:10250:10252,10252,10250,Concessão
9985:10219:10250:10253,10253,10250,Restabelecimento
9985:10219:10254,10254,10219,Aposentadoria
9985:10219:10254:10255,10255,10254,Invalidez Permanente
9985:10219:10254:10256,10256,10254,Compulsória
9985:10219:10254:10257,10257,10254,Voluntária
9985:10219:10258,10258,10219,Licenças / Afastamentos
9985:10219:10258:10259,10259,10258,Dirigente Sindical
9985:10219:10258:10260,10260,10258,Licença Capacitação (Aperfeiçoamento Profissional)
9985:10219:10258:10261,10261,10258,Licença-Prêmio
9985:10219:10258:10262,10262,10258,Doença em Pessoa da Família
9985:10219:10258:10263,10263,10258,Tratamento da Própria Saúde
9985:10219:10258:10264,10264,10258,Gestante / Adotante / Paternidade
9985:10219:10258:10265,10265,10258,Interesse Particular
9985:10219:10258:10266,10266,10258,Serviço Militar
9985:10219:10258:10267,10267,10258,Atividade Política
9985:10219:10258:10268,10268,10258,Casamento
9985:10219:10258:10269,10269,10258,Luto
9985:10219:10258:10270,10270,10258,Amamentação
9985:10219:10258:10271,10271,10258,Doação de Sangue
9985:10219:10258:10272,10272,10258,Alistamento / Serviço Eleitoral
9985:10219:10258:10273,10273,10258,Acompanhamento de Cônjuge ou Companheiro
9985:10219:10258:10274,10274,10258,Exercício em Outro Município
9985:10219:10258:10275,10275,10258,Licença por Acidente em Serviço
9985:10219:10276,10276,10219,Tempo de Serviço
9985:10219:10276:10277,10277,10276,Averbação / Contagem de Tempo Especial
9985:10219:10276:10278,10278,10276,Averbação / Contagem Recíproca
9985:10219:10279,10279,10219,Processo Administrativo Disciplinar ou Sindicância
9985:10219:10279:10280,10280,10279,Demissão ou Exoneração
9985:10219:10279:10281,10281,10279,Advertência
9985:10219:10279:10282,10282,10279,Suspensão
9985:10219:10279:10283,10283,10279,Responsabilidade Civil do Servidor Público / Indenização ao Erário
9985:10219:10286,10286,10219,Programa de Desligamento Voluntário (PDV)
9985:10219:10287,10287,10219,Jornada de Trabalho
9985:10219:10288,10288,10219,Sistema Remuneratório e Benefícios
9985:10219:10288:10289,10289,10288,Gratificações da Lei 8.112/1990
